benefit_from_altruism,cost_of_altruism,disease,harshness,altruistic_probability,selfish_probability,coexist_prob,altruist_avg,selfish_avg,black_avg
0.38,0.13,0.26,0.5,0.39,0.39,0,0,2266.4,334.6
0.38,0.14,0.26,0,0.39,0.39,0,0,2463.2,137.8
0.38,0.13,0.26,0.6,0.39,0.39,0,0,2174.4,426.6
0.38,0.14,0.26,0.1,0.39,0.39,0,0,2443.4,157.6
0.38,0.14,0.26,0.2,0.39,0.39,0,0,2413.2,187.8
0.38,0.13,0.26,0.7,0.39,0.39,0,0,1998,603
0.38,0.14,0.26,0.3,0.39,0.39,0,0,2390.4,210.6
0.38,0.14,0.26,0.4,0.39,0.39,0,0,2336.4,264.6
0.38,0.14,0.26,0.5,0.39,0.39,0,0,2276.8,324.2
0.38,0.13,0.26,0.8,0.39,0.39,0,0,1599.6,1001.4
0.38,0.14,0.26,0.6,0.39,0.39,0,0,2174.8,426.2
0.38,0.15,0.26,0,0.39,0.39,0,0,2459.8,141.2
0.38,0.14,0.26,0.7,0.39,0.39,0,0,2037.8,563.2
0.38,0.15,0.26,0.1,0.39,0.39,0,0,2443.4,157.6
0.38,0.15,0.26,0.2,0.39,0.39,0,0,2415.8,185.2
0.38,0.15,0.26,0.4,0.39,0.39,0,0,2337.6,263.4
0.38,0.15,0.26,0.3,0.39,0.39,0,0,2403.2,197.8
0.38,0.16,0.26,0,0.39,0.39,0,0,2461.4,139.6
0.38,0.15,0.26,0.5,0.39,0.39,0,0,2275.2,325.8
0.38,0.16,0.26,0.1,0.39,0.39,0,0,2445.8,155.2
0.38,0.14,0.26,0.8,0.39,0.39,0,0,1685.8,915.2
0.38,0.16,0.26,0.2,0.39,0.39,0,0,2419.4,181.6
0.38,0.15,0.26,0.6,0.39,0.39,0,0,2161.2,439.8
0.38,0.15,0.26,0.7,0.39,0.39,0,0,2016.2,584.8
0.38,0.16,0.26,0.3,0.39,0.39,0,0,2387.4,213.6
0.38,0.15,0.26,0.8,0.39,0.39,0,0,1638.4,962.6
0.38,0.16,0.26,0.4,0.39,0.39,0,0,2336,265
0.38,0.16,0.26,0.5,0.39,0.39,0,0,2284.8,316.2
0.38,0.16,0.26,0.6,0.39,0.39,0,0,2184.6,416.4
0.38,0.17,0.26,0,0.39,0.39,0,0,2462,139
0.38,0.17,0.26,0.2,0.39,0.39,0,0,2417.2,183.8
0.38,0.17,0.26,0.1,0.39,0.39,0,0,2443.4,157.6
0.38,0.16,0.26,0.7,0.39,0.39,0,0,2016.8,584.2
0.38,0.17,0.26,0.4,0.39,0.39,0,0,2344.2,256.8
0.38,0.17,0.26,0.3,0.39,0.39,0,0,2387.4,213.6
0.38,0.18,0.26,0,0.39,0.39,0,0,2461.2,139.8
0.38,0.16,0.26,0.8,0.39,0.39,0,0,1601.4,999.6
0.38,0.17,0.26,0.5,0.39,0.39,0,0,2273.6,327.4
0.38,0.18,0.26,0.1,0.39,0.39,0,0,2445.8,155.2
0.38,0.17,0.26,0.6,0.39,0.39,0,0,2184.6,416.4
0.38,0.18,0.26,0.2,0.39,0.39,0,0,2420.8,180.2
0.38,0.18,0.26,0.3,0.39,0.39,0,0,2380.6,220.4
0.38,0.17,0.26,0.7,0.39,0.39,0,0,2020.8,580.2
0.38,0.18,0.26,0.4,0.39,0.39,0,0,2344.2,256.8
0.38,0.18,0.26,0.5,0.39,0.39,0,0,2278.6,322.4
0.38,0.17,0.26,0.8,0.39,0.39,0,0,1640.4,960.6
0.38,0.19,0.26,0,0.39,0.39,0,0,2462.4,138.6
0.38,0.18,0.26,0.6,0.39,0.39,0,0,2177.2,423.8
0.38,0.19,0.26,0.1,0.39,0.39,0,0,2454.4,146.6
0.38,0.19,0.26,0.2,0.39,0.39,0,0,2421.8,179.2
0.38,0.18,0.26,0.7,0.39,0.39,0,0,2020.8,580.2
0.38,0.19,0.26,0.3,0.39,0.39,0,0,2380.6,220.4
0.38,0.19,0.26,0.4,0.39,0.39,0,0,2343.6,257.4
0.38,0.19,0.26,0.5,0.39,0.39,0,0,2273.6,327.4
0.38,0.18,0.26,0.8,0.39,0.39,0,0,1636.4,964.6
0.38,0.2,0.26,0,0.39,0.39,0,0,2461.8,139.2
0.38,0.19,0.26,0.6,0.39,0.39,0,0,2196.6,404.4
0.38,0.2,0.26,0.1,0.39,0.39,0,0,2445.4,155.6
0.38,0.2,0.26,0.2,0.39,0.39,0,0,2413.2,187.8
0.38,0.19,0.26,0.7,0.39,0.39,0,0,1975.6,625.4
0.38,0.2,0.26,0.3,0.39,0.39,0,0,2403.2,197.8
0.38,0.2,0.26,0.4,0.39,0.39,0,0,2340.4,260.6
0.38,0.19,0.26,0.8,0.39,0.39,0,0,1636.2,964.8
0.38,0.2,0.26,0.5,0.39,0.39,0,0,2268.6,332.4
0.38,0.2,0.26,0.6,0.39,0.39,0,0,2182.4,418.6
0.38,0.21,0.26,0,0.39,0.39,0,0,2467.2,133.8
0.38,0.21,0.26,0.1,0.39,0.39,0,0,2438.2,162.8
0.38,0.21,0.26,0.2,0.39,0.39,0,0,2434,167
0.38,0.2,0.26,0.7,0.39,0.39,0,0,2009.4,591.6
0.38,0.21,0.26,0.3,0.39,0.39,0,0,2392.4,208.6
0.38,0.21,0.26,0.4,0.39,0.39,0,0,2334.8,266.2
0.38,0.21,0.26,0.5,0.39,0.39,0,0,2302.2,298.8
0.38,0.22,0.26,0,0.39,0.39,0,0,2462.4,138.6
0.38,0.2,0.26,0.8,0.39,0.39,0,0,1601.4,999.6
0.38,0.22,0.26,0.2,0.39,0.39,0,0,2414.4,186.6
0.38,0.21,0.26,0.6,0.39,0.39,0,0,2180.2,420.8
0.38,0.22,0.26,0.1,0.39,0.39,0,0,2437,164
0.38,0.22,0.26,0.3,0.39,0.39,0,0,2383.2,217.8
0.38,0.22,0.26,0.4,0.39,0.39,0,0,2344.4,256.6
0.38,0.21,0.26,0.7,0.39,0.39,0,0,1999.8,601.2
0.38,0.22,0.26,0.5,0.39,0.39,0,0,2278.6,322.4
0.38,0.23,0.26,0,0.39,0.39,0,0,2473.4,127.6
0.38,0.21,0.26,0.8,0.39,0.39,0,0,1636.2,964.8
0.38,0.22,0.26,0.6,0.39,0.39,0,0,2197.6,403.4
0.38,0.23,0.26,0.3,0.39,0.39,0,0,2391,210
0.38,0.23,0.26,0.1,0.39,0.39,0,0,2444.2,156.8
0.38,0.23,0.26,0.2,0.39,0.39,0,0,2415.6,185.4
0.38,0.22,0.26,0.7,0.39,0.39,0,0,2032,569
0.38,0.23,0.26,0.4,0.39,0.39,0,0,2341.4,259.6
0.38,0.22,0.26,0.8,0.39,0.39,0,0,1638.2,962.8
0.38,0.24,0.26,0,0.39,0.39,0,0,2461.2,139.8
0.38,0.23,0.26,0.5,0.39,0.39,0,0,2273.6,327.4
0.38,0.24,0.26,0.2,0.39,0.39,0,0,2414.6,186.4
0.38,0.24,0.26,0.1,0.39,0.39,0,0,2438.2,162.8
0.38,0.23,0.26,0.6,0.39,0.39,0,0,2180.2,420.8
0.38,0.24,0.26,0.3,0.39,0.39,0,0,2384.6,216.4
0.38,0.23,0.26,0.7,0.39,0.39,0,0,1997.2,603.8
0.38,0.24,0.26,0.4,0.39,0.39,0,0,2362.2,238.8
0.38,0.23,0.26,0.8,0.39,0.39,0,0,1608,993
0.38,0.24,0.26,0.6,0.39,0.39,0,0,2179.8,421.2
0.38,0.25,0.26,0.1,0.39,0.39,0,0,2439.6,161.4
0.38,0.25,0.26,0,0.39,0.39,0,0,2466.6,134.4
0.38,0.24,0.26,0.5,0.39,0.39,0,0,2271.2,329.8
0.38,0.25,0.26,0.2,0.39,0.39,0,0,2415.6,185.4
0.38,0.25,0.26,0.3,0.39,0.39,0,0,2386.2,214.8
0.38,0.24,0.26,0.7,0.39,0.39,0,0,1991,610
0.38,0.25,0.26,0.4,0.39,0.39,0,0,2362.2,238.8
0.38,0.24,0.26,0.8,0.39,0.39,0,0,1637,964
0.38,0.25,0.26,0.5,0.39,0.39,0,0,2276.2,324.8
0.38,0.26,0.26,0,0.39,0.39,0,0,2462.4,138.6
0.38,0.25,0.26,0.6,0.39,0.39,0,0,2196.6,404.4
0.38,0.26,0.26,0.2,0.39,0.39,0,0,2414.4,186.6
0.38,0.26,0.26,0.1,0.39,0.39,0,0,2436.6,164.4
0.38,0.26,0.26,0.3,0.39,0.39,0,0,2388,213
0.38,0.26,0.26,0.4,0.39,0.39,0,0,2347.6,253.4
0.38,0.25,0.26,0.7,0.39,0.39,0,0,1998,603
0.38,0.26,0.26,0.5,0.39,0.39,0,0,2302.2,298.8
0.38,0.27,0.26,0,0.39,0.39,0,0,2453.2,147.8
0.38,0.26,0.26,0.6,0.39,0.39,0,0,2202.2,398.8
0.38,0.27,0.26,0.1,0.39,0.39,0,0,2445.4,155.6
0.38,0.25,0.26,0.8,0.39,0.39,0,0,1643,958
0.38,0.27,0.26,0.2,0.39,0.39,0,0,2434,167
0.38,0.26,0.26,0.7,0.39,0.39,0,0,2022.8,578.2
0.38,0.27,0.26,0.3,0.39,0.39,0,0,2387.4,213.6
0.38,0.26,0.26,0.8,0.39,0.39,0,0,1643,958
0.38,0.27,0.26,0.4,0.39,0.39,0,0,2362.2,238.8
0.38,0.27,0.26,0.5,0.39,0.39,0,0,2299,302
0.38,0.27,0.26,0.6,0.39,0.39,0,0,2186.4,414.6
0.38,0.28,0.26,0,0.39,0.39,0,0,2467.2,133.8
0.38,0.28,0.26,0.1,0.39,0.39,0,0,2445.4,155.6
0.38,0.28,0.26,0.2,0.39,0.39,0,0,2421.2,179.8
0.38,0.28,0.26,0.3,0.39,0.39,0,0,2381,220
0.38,0.27,0.26,0.7,0.39,0.39,0,0,2057.6,543.4
0.38,0.28,0.26,0.4,0.39,0.39,0,0,2352.6,248.4
0.38,0.28,0.26,0.5,0.39,0.39,0,0,2299,302
0.38,0.27,0.26,0.8,0.39,0.39,0,0,1636.4,964.6
0.38,0.28,0.26,0.6,0.39,0.39,0,0,2188.2,412.8
0.38,0.29,0.26,0,0.39,0.39,0,0,2473.4,127.6
0.38,0.29,0.26,0.1,0.39,0.39,0,0,2446.8,154.2
0.38,0.29,0.26,0.2,0.39,0.39,0,0,2414.4,186.6
0.38,0.29,0.26,0.3,0.39,0.39,0,0,2391,210
0.38,0.28,0.26,0.7,0.39,0.39,0,0,2009.4,591.6
0.38,0.29,0.26,0.4,0.39,0.39,0,0,2339.6,261.4
0.38,0.29,0.26,0.5,0.39,0.39,0,0,2290.8,310.2
0.38,0.29,0.26,0.6,0.39,0.39,0,0,2185.2,415.8
0.38,0.28,0.26,0.8,0.39,0.39,0,0,1636.4,964.6
0.38,0.3,0.26,0.1,0.39,0.39,0,0,2440.6,160.4
0.38,0.3,0.26,0,0.39,0.39,0,0,2466.6,134.4
0.38,0.3,0.26,0.3,0.39,0.39,0,0,2384.6,216.4
0.38,0.3,0.26,0.2,0.39,0.39,0,0,2412.4,188.6
0.38,0.29,0.26,0.7,0.39,0.39,0,0,1991,610
0.38,0.3,0.26,0.4,0.39,0.39,0,0,2350.4,250.6
0.38,0.3,0.26,0.5,0.39,0.39,0,0,2271.2,329.8
0.38,0.29,0.26,0.8,0.39,0.39,0,0,1685.8,915.2
0.38,0.31,0.26,0,0.39,0.39,0,0,2455,146
0.38,0.31,0.26,0.2,0.39,0.39,0,0,2424.2,176.8
0.38,0.31,0.26,0.1,0.39,0.39,0,0,2436.6,164.4
0.38,0.3,0.26,0.6,0.39,0.39,0,0,2174.8,426.2
0.38,0.3,0.26,0.7,0.39,0.39,0,0,2020.2,580.8
0.38,0.31,0.26,0.3,0.39,0.39,0,0,2384.6,216.4
0.38,0.31,0.26,0.4,0.39,0.39,0,0,2341.4,259.6
0.38,0.31,0.26,0.5,0.39,0.39,0,0,2281.8,319.2
0.38,0.3,0.26,0.8,0.39,0.39,0,0,1653.8,947.2
0.38,0.31,0.26,0.6,0.39,0.39,0,0,2197.6,403.4
0.38,0.32,0.26,0.1,0.39,0.39,0,0,2444.2,156.8
0.38,0.32,0.26,0,0.39,0.39,0,0,2455,146
0.38,0.32,0.26,0.2,0.39,0.39,0,0,2415.4,185.6
0.38,0.31,0.26,0.7,0.39,0.39,0,0,2043.6,557.4
0.38,0.32,0.26,0.3,0.39,0.39,0,0,2380.8,220.2
0.38,0.32,0.26,0.4,0.39,0.39,0,0,2346.8,254.2
0.38,0.32,0.26,0.5,0.39,0.39,0,0,2275.2,325.8
0.38,0.33,0.26,0,0.39,0.39,0,0,2464.6,136.4
0.38,0.31,0.26,0.8,0.39,0.39,0,0,1676.8,924.2
0.38,0.32,0.26,0.6,0.39,0.39,0,0,2187.4,413.6
0.38,0.33,0.26,0.1,0.39,0.39,0,0,2446.8,154.2
0.38,0.32,0.26,0.7,0.39,0.39,0,0,2016.8,584.2
0.38,0.33,0.26,0.2,0.39,0.39,0,0,2420.8,180.2
0.38,0.33,0.26,0.3,0.39,0.39,0,0,2392.4,208.6
0.38,0.32,0.26,0.8,0.39,0.39,0,0,1634,967
0.38,0.33,0.26,0.4,0.39,0.39,0,0,2336.4,264.6
0.38,0.33,0.26,0.5,0.39,0.39,0,0,2281.4,319.6
0.38,0.34,0.26,0,0.39,0.39,0,0,2461.4,139.6
0.38,0.33,0.26,0.6,0.39,0.39,0,0,2200.6,400.4
0.38,0.34,0.26,0.1,0.39,0.39,0,0,2440.8,160.2
0.38,0.33,0.26,0.7,0.39,0.39,0,0,2009.4,591.6
0.38,0.34,0.26,0.2,0.39,0.39,0,0,2420.8,180.2
0.38,0.34,0.26,0.3,0.39,0.39,0,0,2389.6,211.4
0.38,0.34,0.26,0.4,0.39,0.39,0,0,2352.6,248.4
0.38,0.34,0.26,0.5,0.39,0.39,0,0,2290.8,310.2
0.38,0.34,0.26,0.6,0.39,0.39,0,0,2195.4,405.6
0.38,0.35,0.26,0,0.39,0.39,0,0,2460.6,140.4
0.38,0.33,0.26,0.8,0.39,0.39,0,0,1645,956
0.38,0.35,0.26,0.1,0.39,0.39,0,0,2439.8,161.2
0.38,0.35,0.26,0.2,0.39,0.39,0,0,2412,189
0.38,0.34,0.26,0.7,0.39,0.39,0,0,2013.6,587.4
0.38,0.35,0.26,0.3,0.39,0.39,0,0,2397,204
0.38,0.35,0.26,0.4,0.39,0.39,0,0,2352.6,248.4
0.38,0.35,0.26,0.5,0.39,0.39,0,0,2289.8,311.2
0.38,0.34,0.26,0.8,0.39,0.39,0,0,1643,958
0.39,0,0.26,0,0.39,0.39,0,2496,0,105
0.39,0,0.26,0.2,0.39,0.39,0,2485.6,0,115.4
0.39,0,0.26,0.1,0.39,0.39,0,2496.8,0,104.2
0.39,0,0.26,0.3,0.39,0.39,0,2466.8,0,134.2
0.38,0.35,0.26,0.6,0.39,0.39,0,0,2178.8,422.2
0.39,0,0.26,0.4,0.39,0.39,0,2453.6,0,147.4
0.38,0.35,0.26,0.7,0.39,0.39,0,0,2057.6,543.4
0.39,0,0.26,0.5,0.39,0.39,0,2421,0,180
0.39,0,0.26,0.6,0.39,0.39,0,2403,0,198
0.39,0,0.26,0.7,0.39,0.39,0,2355.4,0,245.6
0.39,0.01,0.26,0.1,0.39,0.39,0,2492.8,0,108.2
0.39,0.01,0.26,0,0.39,0.39,0,2497.8,0,103.2
0.38,0.35,0.26,0.8,0.39,0.39,0,0,1639,962
0.39,0,0.26,0.8,0.39,0.39,0,2285.8,0,315.2
0.39,0.01,0.26,0.2,0.39,0.39,0,2480,0,121
0.39,0.01,0.26,0.3,0.39,0.39,0,2464.4,0,136.6
0.39,0.01,0.26,0.4,0.39,0.39,0,2440,0,161
0.39,0.01,0.26,0.5,0.39,0.39,0,2416.6,0,184.4
0.39,0.01,0.26,0.7,0.39,0.39,0,2348.2,0,252.8
0.39,0.01,0.26,0.6,0.39,0.39,0,2400,0,201
0.39,0.02,0.26,0.1,0.39,0.39,0,2489.8,0,111.2
0.39,0.02,0.26,0.2,0.39,0.39,0,2482.8,0,118.2
0.39,0.02,0.26,0,0.39,0.39,0,2499.4,0,101.6
0.39,0.02,0.26,0.4,0.39,0.39,0,2445.4,0,155.6
0.39,0.01,0.26,0.8,0.39,0.39,0,2297.6,0,303.4
0.39,0.02,0.26,0.3,0.39,0.39,0,2451,0,150
0.39,0.02,0.26,0.5,0.39,0.39,0,2420.2,0,180.8
0.39,0.02,0.26,0.6,0.39,0.39,0,2392.6,0,208.4
0.39,0.03,0.26,0,0.39,0.39,0,2494.8,0,106.2
0.39,0.02,0.26,0.7,0.39,0.39,0,2333.6,0,267.4
0.39,0.03,0.26,0.1,0.39,0.39,0,2491,0,110
0.39,0.03,0.26,0.2,0.39,0.39,0,2471,0,130
0.39,0.02,0.26,0.8,0.39,0.39,0,2288.2,0,312.8
0.39,0.03,0.26,0.3,0.39,0.39,0,2449.6,0,151.4
0.39,0.03,0.26,0.5,0.39,0.39,0,2417.8,0,183.2
0.39,0.03,0.26,0.4,0.39,0.39,0,2431.2,0,169.8
0.39,0.03,0.26,0.6,0.39,0.39,0,2366.4,0,234.6
0.39,0.04,0.26,0,0.39,0.39,0,2492,0,109
0.39,0.03,0.26,0.7,0.39,0.39,0,2339.8,0,261.2
0.39,0.04,0.26,0.2,0.39,0.39,0,2471.4,0,129.6
0.39,0.04,0.26,0.1,0.39,0.39,0,2493,0,108
0.39,0.03,0.26,0.8,0.39,0.39,0,2277.8,0,323.2
0.39,0.04,0.26,0.3,0.39,0.39,0,2453.4,0,147.6
0.39,0.04,0.26,0.4,0.39,0.39,0,2438.8,0,162.2
0.39,0.04,0.26,0.5,0.39,0.39,0,2419.4,0,181.6
0.39,0.04,0.26,0.6,0.39,0.39,0,2384.8,0,216.2
0.39,0.04,0.26,0.7,0.39,0.39,0,2322.2,0,278.8
0.39,0.05,0.26,0,0.39,0.39,0,2504.2,0,96.8
0.39,0.05,0.26,0.1,0.39,0.39,0,2488,0,113
0.39,0.04,0.26,0.8,0.39,0.39,0,2249,0,352
0.39,0.05,0.26,0.2,0.39,0.39,0,2472,0,129
0.39,0.05,0.26,0.3,0.39,0.39,0,2463.6,0,137.4
0.39,0.05,0.26,0.4,0.39,0.39,0,2431.8,0,169.2
0.39,0.05,0.26,0.5,0.39,0.39,0,2411.8,0,189.2
0.39,0.05,0.26,0.7,0.39,0.39,0,2318,0,283
0.39,0.05,0.26,0.6,0.39,0.39,0,2371.4,0,229.6
0.39,0.06,0.26,0.1,0.39,0.39,0,2487.6,0,113.4
0.39,0.06,0.26,0,0.39,0.39,0,2492.4,0,108.6
0.39,0.06,0.26,0.2,0.39,0.39,0,2468.4,0,132.6
0.39,0.05,0.26,0.8,0.39,0.39,0,2242.2,0,358.8
0.39,0.06,0.26,0.3,0.39,0.39,0,2453.2,0,147.8
0.39,0.06,0.26,0.4,0.39,0.39,0,2425.6,0,175.4
0.39,0.06,0.26,0.5,0.39,0.39,0,2409.4,0,191.6
0.39,0.06,0.26,0.6,0.39,0.39,0,2377.8,0,223.2
0.39,0.06,0.26,0.7,0.39,0.39,0,2311.8,0,289.2
0.39,0.06,0.26,0.8,0.39,0.39,0,2238,0,363
0.39,0.07,0.26,0,0.39,0.39,0.6,2305.8,185,110.2
0.39,0.07,0.26,0.1,0.39,0.39,0.4,2442.8,38.2,120
0.39,0.07,0.26,0.2,0.39,0.39,0.4,2429,38.8,133.2
0.39,0.07,0.26,0.5,0.39,0.39,0,2395.2,0,205.8
0.39,0.07,0.26,0.3,0.39,0.39,0,2450.2,0,150.8
0.39,0.07,0.26,0.4,0.39,0.39,0.4,2359.6,73.8,167.6
0.39,0.07,0.26,0.6,0.39,0.39,0,2351,0,250
0.39,0.07,0.26,0.8,0.39,0.39,0,2220.4,0,380.6
0.39,0.07,0.26,0.7,0.39,0.39,0,2306.4,0,294.6
0.39,0.08,0.26,0.2,0.39,0.39,1,1459.6,986.8,154.6
0.39,0.08,0.26,0.1,0.39,0.39,1,1428.6,1038.6,133.8
0.39,0.08,0.26,0,0.39,0.39,1,1190.6,1287.8,122.6
0.39,0.09,0.26,0,0.39,0.39,0.6,59,2407,135
0.39,0.08,0.26,0.3,0.39,0.39,1,1418.8,997.2,185
0.39,0.08,0.26,0.4,0.39,0.39,1,1442,952.8,206.2
0.39,0.08,0.26,0.5,0.39,0.39,1,1610.2,749.4,241.4
0.39,0.09,0.26,0.1,0.39,0.39,0.4,13.6,2430.6,156.8
0.39,0.08,0.26,0.8,0.39,0.39,0.2,2215.8,0.8,384.4
0.39,0.08,0.26,0.7,0.39,0.39,0.8,2181.2,114.4,305.4
0.39,0.08,0.26,0.6,0.39,0.39,1,2068.2,260.4,272.4
0.39,0.09,0.26,0.2,0.39,0.39,0.6,68.8,2356.2,176
0.39,0.09,0.26,0.3,0.39,0.39,0.6,57,2325.4,218.6
0.39,0.09,0.26,0.4,0.39,0.39,0.6,39.4,2307.8,253.8
0.39,0.1,0.26,0,0.39,0.39,0,0,2462.6,138.4
0.39,0.1,0.26,0.1,0.39,0.39,0,0,2443.8,157.2
0.39,0.1,0.26,0.2,0.39,0.39,0.2,6,2410.2,184.8
0.39,0.09,0.26,0.6,0.39,0.39,1,222.8,1982.8,395.4
0.39,0.09,0.26,0.5,0.39,0.39,0.4,98,2176.8,326.2
0.39,0.1,0.26,0.3,0.39,0.39,0,0,2381,220
0.39,0.09,0.26,0.7,0.39,0.39,1,946.8,1207,447.2
0.39,0.09,0.26,0.8,0.39,0.39,1,1815.4,307.2,478.4
0.39,0.11,0.26,0,0.39,0.39,0,0,2466.2,134.8
0.39,0.1,0.26,0.4,0.39,0.39,0,0,2343.4,257.6
0.39,0.1,0.26,0.5,0.39,0.39,0,0,2275.2,325.8
0.39,0.11,0.26,0.1,0.39,0.39,0,0,2446.4,154.6
0.39,0.1,0.26,0.6,0.39,0.39,0.2,60,2121.8,419.2
0.39,0.11,0.26,0.3,0.39,0.39,0,0,2384.4,216.6
0.39,0.11,0.26,0.2,0.39,0.39,0,0,2415.8,185.2
0.39,0.11,0.26,0.4,0.39,0.39,0,0,2336.4,264.6
0.39,0.1,0.26,0.7,0.39,0.39,0,0,2012,589
0.39,0.1,0.26,0.8,0.39,0.39,0.8,191.6,1539.8,869.6
0.39,0.11,0.26,0.5,0.39,0.39,0,0,2288,313
0.39,0.12,0.26,0,0.39,0.39,0,0,2462.6,138.4
0.39,0.12,0.26,0.2,0.39,0.39,0,0,2415.4,185.6
0.39,0.11,0.26,0.6,0.39,0.39,0,0,2179.8,421.2
0.39,0.12,0.26,0.1,0.39,0.39,0,0,2444.2,156.8
0.39,0.12,0.26,0.3,0.39,0.39,0,0,2384.4,216.6
0.39,0.11,0.26,0.7,0.39,0.39,0,0,2019.2,581.8
0.39,0.12,0.26,0.5,0.39,0.39,0,0,2295.4,305.6
0.39,0.12,0.26,0.4,0.39,0.39,0,0,2340.2,260.8
0.39,0.13,0.26,0,0.39,0.39,0,0,2463.2,137.8
0.39,0.13,0.26,0.2,0.39,0.39,0,0,2418.2,182.8
0.39,0.12,0.26,0.6,0.39,0.39,0,0,2197.6,403.4
0.39,0.13,0.26,0.1,0.39,0.39,0,0,2437,164
0.39,0.11,0.26,0.8,0.39,0.39,0,0,1607.6,993.4
0.39,0.12,0.26,0.7,0.39,0.39,0,0,2022.8,578.2
0.39,0.13,0.26,0.3,0.39,0.39,0,0,2396.8,204.2
0.39,0.13,0.26,0.4,0.39,0.39,0,0,2337.8,263.2
0.39,0.13,0.26,0.5,0.39,0.39,0,0,2273.6,327.4
0.39,0.14,0.26,0,0.39,0.39,0,0,2457.4,143.6
0.39,0.12,0.26,0.8,0.39,0.39,0,0,1640.4,960.6
0.39,0.14,0.26,0.1,0.39,0.39,0,0,2441.4,159.6
0.39,0.14,0.26,0.2,0.39,0.39,0,0,2414.6,186.4
0.39,0.13,0.26,0.6,0.39,0.39,0,0,2197.6,403.4
0.39,0.14,0.26,0.3,0.39,0.39,0,0,2384.2,216.8
0.39,0.14,0.26,0.4,0.39,0.39,0,0,2341.8,259.2
0.39,0.13,0.26,0.7,0.39,0.39,0,0,2024.8,576.2
0.39,0.14,0.26,0.5,0.39,0.39,0,0,2285.2,315.8
0.39,0.14,0.26,0.6,0.39,0.39,0,0,2177.2,423.8
0.39,0.15,0.26,0,0.39,0.39,0,0,2464.6,136.4
0.39,0.13,0.26,0.8,0.39,0.39,0,0,1656.4,944.6
0.39,0.15,0.26,0.1,0.39,0.39,0,0,2443.8,157.2
0.39,0.15,0.26,0.2,0.39,0.39,0,0,2412,189
0.39,0.14,0.26,0.7,0.39,0.39,0,0,2024.8,576.2
0.39,0.15,0.26,0.3,0.39,0.39,0,0,2392.4,208.6
0.39,0.15,0.26,0.4,0.39,0.39,0,0,2339.6,261.4
0.39,0.14,0.26,0.8,0.39,0.39,0,0,1674.8,926.2
0.39,0.15,0.26,0.5,0.39,0.39,0,0,2302.2,298.8
0.39,0.16,0.26,0,0.39,0.39,0,0,2456.4,144.6
0.39,0.15,0.26,0.6,0.39,0.39,0,0,2191.6,409.4
0.39,0.16,0.26,0.2,0.39,0.39,0,0,2423.2,177.8
0.39,0.16,0.26,0.1,0.39,0.39,0,0,2442.6,158.4
0.39,0.16,0.26,0.3,0.39,0.39,0,0,2388,213
0.39,0.16,0.26,0.5,0.39,0.39,0,0,2279.6,321.4
0.39,0.16,0.26,0.4,0.39,0.39,0,0,2341.8,259.2
0.39,0.16,0.26,0.6,0.39,0.39,0,0,2184.6,416.4
0.39,0.15,0.26,0.8,0.39,0.39,0,0,1666.4,934.6
0.39,0.17,0.26,0.1,0.39,0.39,0,0,2443.8,157.2
0.39,0.17,0.26,0,0.39,0.39,0,0,2473.4,127.6
0.39,0.15,0.26,0.7,0.39,0.39,0,0,1996.4,604.6
0.39,0.16,0.26,0.7,0.39,0.39,0,0,2002.8,598.2
0.39,0.17,0.26,0.2,0.39,0.39,0,0,2412,189
0.39,0.17,0.26,0.4,0.39,0.39,0,0,2343,258
0.39,0.17,0.26,0.3,0.39,0.39,0,0,2397.2,203.8
0.39,0.18,0.26,0,0.39,0.39,0,0,2464.6,136.4
0.39,0.16,0.26,0.8,0.39,0.39,0,0,1656.4,944.6
0.39,0.17,0.26,0.5,0.39,0.39,0,0,2269.8,331.2
0.39,0.17,0.26,0.6,0.39,0.39,0,0,2182.4,418.6
0.39,0.18,0.26,0.1,0.39,0.39,0,0,2441.4,159.6
0.39,0.18,0.26,0.2,0.39,0.39,0,0,2417.2,183.8
0.39,0.18,0.26,0.3,0.39,0.39,0,0,2398,203
0.39,0.18,0.26,0.4,0.39,0.39,0,0,2348.2,252.8
0.39,0.17,0.26,0.7,0.39,0.39,0,0,2019.2,581.8
0.39,0.17,0.26,0.8,0.39,0.39,0,0,1613.8,987.2
0.39,0.18,0.26,0.5,0.39,0.39,0,0,2276.2,324.8
0.39,0.19,0.26,0.1,0.39,0.39,0,0,2446.8,154.2
0.39,0.19,0.26,0,0.39,0.39,0,0,2465.4,135.6
0.39,0.19,0.26,0.2,0.39,0.39,0,0,2414.4,186.6
0.39,0.18,0.26,0.6,0.39,0.39,0,0,2177.2,423.8
0.39,0.19,0.26,0.4,0.39,0.39,0,0,2354.6,246.4
0.39,0.18,0.26,0.7,0.39,0.39,0,0,2018.2,582.8
0.39,0.19,0.26,0.3,0.39,0.39,0,0,2398,203
0.39,0.19,0.26,0.5,0.39,0.39,0,0,2276.8,324.2
0.39,0.2,0.26,0,0.39,0.39,0,0,2447,154
0.39,0.2,0.26,0.1,0.39,0.39,0,0,2424.8,176.2
0.39,0.18,0.26,0.8,0.39,0.39,0,0,1634,967
0.39,0.19,0.26,0.6,0.39,0.39,0,0,2185.2,415.8
0.39,0.2,0.26,0.2,0.39,0.39,0,0,2418.2,182.8
0.39,0.19,0.26,0.7,0.39,0.39,0,0,1958.8,642.2
